gene,log2fc,statistic,pvalue,fdr,method,group1,group2
AC008014.1,-11.201219323695051,-176.58244701141282,1.105139216918123e-10,1.0319790007581433e-06,logCPM_Welch_ttest,GSE132771,GSE171524
UBR3,-8.38891669467243,-55.2101880088217,3.68707862902577e-08,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC046158.1,-6.064261648701392,-47.89818623274597,7.493461216227395e-08,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
SIPA1L3,-8.863097994071799,-46.4192080660408,8.763107817014043e-08,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC010894.3,-6.634087348538796,-45.747842320093206,9.423885685492209e-08,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC009686.1,-6.7241714101145815,-45.59248370632495,9.585211194405858e-08,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
CLEC16A,-7.154284621696601,-45.13791567599145,1.0076628148523252e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
TMEM117,-8.730366760482141,-45.00252973928566,1.0228792520771857e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
ANKUB1,-8.07878053200143,-44.66918530417819,1.0615354743695669e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
RNF169,-7.826953685700772,-44.26980651274161,1.1101825283070622e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
BTBD9,-9.308808415063357,-43.96844086256098,1.1486682086893631e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
RPS6KC1,-6.748246412558655,-41.75152589986285,1.4868818710229244e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
LARGE1,-9.655930153643185,-41.203855122156085,1.588099611045814e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC079921.1,-7.322723897909497,-40.95837760008485,1.6361398118759338e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
CCSER1,-8.541384780293185,-14.715594079419628,1.7922358848024095e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
RPL27A,10.80749286648453,76.00724461174784,1.795685571961414e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC018682.1,-6.2838705469182115,-40.12829830751447,1.8120276687899736e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
ESR2,-8.578518304716802,-14.330076459718493,1.8795587288456644e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
RPL13,11.453410809617276,72.19954558292851,2.205251745409686e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
TCF20,-6.600200703989461,-38.40411438763956,2.255616738184946e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
GAB2,-8.022961842883085,-38.33308704064923,2.2765303321126957e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
POLR2J3,-7.109810330300461,-38.29849088035643,2.2868011723322087e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
IL26,-7.711977873162998,-37.900181397571856,2.409147899378201e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
CDRT4,-8.043529862285986,-37.72430767629363,2.465660859627257e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC079447.1,-6.151992301594794,-37.463102616156725,2.5525568636971516e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC009126.1,-7.135193333100069,-37.220584593236595,2.6365437964034464e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
ZNF512,-6.087567021024635,-36.97771255568942,2.7239969553000253e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
RPL35,10.255151596754569,67.95121426955528,2.8101893154225413e-07,9.371981366934176e-05,logCPM_Welch_ttest,GSE132771,GSE171524
CHODL,-8.8939224743029,-36.01755162732598,3.105651371627546e-07,9.750055920583375e-05,logCPM_Welch_ttest,GSE132771,GSE171524
AC079793.1,-8.318063185878133,-35.84012168092255,3.1830304401387606e-07,9.750055920583375e-05,logCPM_Welch_ttest,GSE132771,GSE171524
INTS6L,-6.5195934281411825,-35.71986258602628,3.2367930342480683e-07,9.750055920583375e-05,logCPM_Welch_ttest,GSE132771,GSE171524
LINC01473,-7.964334792178409,-15.329886203282816,3.81413616924129e-07,0.0001113012610886724,logCPM_Welch_ttest,GSE132771,GSE171524
C11orf65,-7.373404188586207,-33.924648912525164,4.184970592362539e-07,0.00011842198603479209,logCPM_Welch_ttest,GSE132771,GSE171524
BBS9,-7.731359061535535,-14.193605140493387,4.6646691944547455e-07,0.00012249498997482066,logCPM_Welch_ttest,GSE132771,GSE171524
AC068051.1,-8.231566535321937,-32.95281607094723,4.836883183427806e-07,0.00012249498997482066,logCPM_Welch_ttest,GSE132771,GSE171524
