gene,log2fc,statistic,pvalue,fdr,method,group1,group2
GNA11,5.961112290660256,177.44883426859042,1.0784259875697883e-10,1.2341013463910139e-06,logCPM_Welch_ttest,GSE173896,GSE227691
CRY2,4.457576338273728,172.68173768529573,1.2357077664874475e-10,1.2341013463910139e-06,logCPM_Welch_ttest,GSE173896,GSE227691
MBD3,3.862218972565436,152.1037500758617,2.330253393243734e-10,1.362185900500033e-06,logCPM_Welch_ttest,GSE173896,GSE227691
PROSER1,4.435147551153178,147.38445145125797,2.7279180945229455e-10,1.362185900500033e-06,logCPM_Welch_ttest,GSE173896,GSE227691
PTCD3,5.0817104018764425,134.26795407417228,4.346942853873e-10,1.7365167312651862e-06,logCPM_Welch_ttest,GSE173896,GSE227691
DUS1L,4.1786010417783155,124.89374421363063,6.241689654843823e-10,1.830195039481023e-06,logCPM_Welch_ttest,GSE173896,GSE227691
TMED5,5.4824081567551035,124.21509980811824,6.414020865308481e-10,1.830195039481023e-06,logCPM_Welch_ttest,GSE173896,GSE227691
CSF1,5.892421506863077,115.26109174236737,9.322663915402611e-10,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
FBXO30,4.448339946495023,108.75253266791017,1.2465612207808795e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
SRA1,5.353319276280111,107.04152975491547,1.3493863196701878e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
PTPN23,3.966067500858015,102.86055787447094,1.646720115632572e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
AC025569.1,5.172667827945465,100.19622068323525,1.877516557154452e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
MEX3C,5.130524362029909,99.05163227116925,1.9884813720117134e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
PDCD11,3.9820364265577237,98.52516286606529,2.0421555710423913e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
CNOT1,6.320369144186162,98.34802341526868,2.060604877541187e-09,2.2535430792477874e-06,logCPM_Welch_ttest,GSE173896,GSE227691
