gene,log2fc,statistic,pvalue,fdr,method,group1,group2
AHCYL2,-5.490376221623141,-179.2048572370978,3.8315344410687834e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
ADCY3,-3.7058851094774887,-173.47574095516703,4.2237921837219837e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
VPS13D,-6.040622753477138,-157.16927775145794,5.679426518363078e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
AMBRA1,-6.284664100587788,-151.51633640265612,6.339051275383742e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
ZNF565,-5.59188281889213,-149.56636140648274,6.590207278898088e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
MTRF1,-3.2921235326328646,-138.69579405519002,8.264176851869605e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
AC124319.2,-4.3330604589188075,-138.17145524845637,8.358606173309143e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
ASTE1,-4.443414406514494,-133.28820863390493,9.3112407382179e-07,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
AC005261.1,-3.2575445475013627,-128.82604607719549,1.0312536884168631e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
LIPT1,-3.0885345681169687,-117.09653075317162,1.373171079570103e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
INTS7,-4.221174563429713,-115.02765585363562,1.4485910152623847e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
RHBDD1,-4.510475738501887,-112.6932128146565,1.540473985609902e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
AC015853.3,-3.2969772482105584,-109.12223971899364,1.6966788619267354e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
AC027644.4,-5.034634331280682,-108.9359270711957,1.7053974623314526e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
EXOC4,-7.531662881928315,-101.47777344258024,2.1096293178905675e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
LARS2,-4.2744571412403065,-101.11210823048931,2.1325947921753204e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
AL627171.2,-4.972156201453084,-98.31599366724559,2.3197250003019347e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
TCAIM,-3.601410100430786,-96.03323930375365,2.489066548121557e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
TTC5,-3.7313101699071196,-94.06083728093488,2.6489120569870753e-06,0.001728028519218574,logCPM_Welch_ttest,GSE132771,GSE227691
