gene,log2fc,statistic,pvalue,fdr,method,group1,group2
RAPGEF1,-8.347228925092669,-587.0699302456849,1.0899252166117727e-08,8.985343485747454e-05,logCPM_Welch_ttest,GSE132771,GSE227691
TTC39C,-7.993227220981659,-362.7220841780162,4.621009571980025e-08,0.00019047801455701662,logCPM_Welch_ttest,GSE132771,GSE227691
CDK19,-6.5353368514981325,-308.07736465252896,7.541798097120492e-08,0.00019823778288722584,logCPM_Welch_ttest,GSE132771,GSE227691
KAT6B,-8.066389221879437,-284.0845691861099,9.618524157555838e-08,0.00019823778288722584,logCPM_Welch_ttest,GSE132771,GSE227691
CLTC,-6.656723906014425,-255.43954901725758,1.323068619173041e-07,0.00020199242101220496,logCPM_Welch_ttest,GSE132771,GSE227691
WIPI2,-5.6046538187307835,-246.62223725216563,1.4701049564207057e-07,0.00020199242101220496,logCPM_Welch_ttest,GSE132771,GSE227691
RPS6KA3,-8.26519177972219,-197.7354648460142,2.852180806276608e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
POFUT2,-5.070312172501996,-188.29690439142163,3.302912821248501e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
FOCAD,-5.651849480657365,-185.4295349160702,3.4585061343347244e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
UBE2L3,-6.738935109439007,-180.89305082455965,3.725266254408946e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
GNB5,-6.5063983642897245,-179.2546222859258,3.828344408974365e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
ATG16L2,-5.951959210465574,-177.74667904698296,3.9266010302712843e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
RASGRF2,-6.086597764316355,-177.27705713391438,3.95788707180718e-07,0.00025099093092291073,logCPM_Welch_ttest,GSE132771,GSE227691
OGT,-8.084798130746826,-163.45176334081088,5.049442116926824e-07,0.00027288550513868023,logCPM_Welch_ttest,GSE132771,GSE227691
TIAL1,-6.302228991771011,-163.07356999033718,5.084651833816424e-07,0.00027288550513868023,logCPM_Welch_ttest,GSE132771,GSE227691
COMMD10,-6.9639285476384885,-160.87280095197409,5.296176713026303e-07,0.00027288550513868023,logCPM_Welch_ttest,GSE132771,GSE227691
CAPZA2,-6.740373966879461,-151.66183152182063,6.320826773992078e-07,0.00030652291720465114,logCPM_Welch_ttest,GSE132771,GSE227691
SECISBP2,-6.946084068899897,-144.73483427091662,7.272385828546701e-07,0.0003330752709474389,logCPM_Welch_ttest,GSE132771,GSE227691
CMSS1,-7.267051145244639,-139.72388733028558,8.083113708667857e-07,0.0003507220495487253,logCPM_Welch_ttest,GSE132771,GSE227691
LRBA,-9.178521388810033,-133.04827724781035,9.361698808127802e-07,0.0003713993026572099,logCPM_Welch_ttest,GSE132771,GSE227691
CAMK1D,-9.11050818830578,-130.8837374513426,9.83382379379754e-07,0.0003713993026572099,logCPM_Welch_ttest,GSE132771,GSE227691
PTPRJ,-8.944371785575216,-130.54224448280328,9.911189542041022e-07,0.0003713993026572099,logCPM_Welch_ttest,GSE132771,GSE227691
