gene,log2fc,statistic,pvalue,fdr,method,group1,group2
RPS25,-8.00608814448502,-95.8234466943231,2.3465958226295726e-09,1.9620565476777188e-05,logCPM_Welch_ttest,GSE171524,GSE173896
CIR1,-6.479485767445265,-89.10063875904189,3.375311303508479e-09,1.9620565476777188e-05,logCPM_Welch_ttest,GSE171524,GSE173896
UBAP2,-6.417861475896568,-83.12362804409088,4.7753829712985725e-09,1.9620565476777188e-05,logCPM_Welch_ttest,GSE171524,GSE173896
DOPEY1,-6.38253303132822,-77.13297032685514,6.9393979027376274e-09,1.9620565476777188e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TACC1,-7.0381463107433495,-75.97730013846821,7.48305319480442e-09,1.9620565476777188e-05,logCPM_Welch_ttest,GSE171524,GSE173896
RFC1,-6.711927304687825,-70.41652495184113,1.0939386150360655e-08,2.3902558738538034e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TMSB10,-9.319006591902134,-65.7254157564395,1.5436917863731048e-08,2.7783517119511706e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SEPT7,-8.184523665792232,-64.50335828505466,1.6954091300998753e-08,2.7783517119511706e-05,logCPM_Welch_ttest,GSE171524,GSE173896
NAMPT,-7.968532710647712,-62.17706532300741,2.0368071030213484e-08,2.9669490134010977e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PSAP,-6.837686066039929,-60.446607787943705,2.3451548406793653e-08,3.074497996130648e-05,logCPM_Welch_ttest,GSE171524,GSE173896
HMGCS1,-6.606021668342893,-55.78857478752682,3.5001256481229685e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
CCNK,-6.75672549030789,-55.76078510953961,3.5088441649351235e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
UBAP1,-6.716407348047638,-54.76618398999928,3.838763097163006e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SOD1,-6.369709721695763,-54.50673584357894,3.9308643944843845e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PCBP1,-6.147379898682885,-52.592856661782086,4.69882493370294e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AES,-7.0383862887131246,-52.482506475314125,4.748354767501242e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AC116366.3,-8.048973734962074,-52.265907472898334,4.847407347686337e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MUC20-OT1,-6.798382561274679,-51.30621399091945,5.317260630266798e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PRKAR1A,-6.636963250861297,-50.85097259868762,5.559167205126548e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MYLIP,-7.871145791305001,-50.77182772095218,5.602559315336815e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MEF2A,-6.819446308659714,-50.22606035535438,5.913103942041561e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
UBE2N,-6.430664089665881,-49.84749605410625,6.140677326476614e-08,3.659285443186746e-05,logCPM_Welch_ttest,GSE171524,GSE173896
KIAA1551,-8.657353468722842,-47.85360200064226,7.52836844769323e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MORF4L2,-7.434411510313723,-47.30071766142483,7.977883753086596e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TBRG1,-6.816308046378915,-46.804772527826,8.408750149199336e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
GAPDH,-7.037497701794276,-46.48338667527385,8.702898611278602e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
ARHGEF18,8.216895495070194,15.463755191083553,8.804988401374787e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
C6orf106,-6.584258755048299,-46.26868685839316,8.906290931315072e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
UBALD2,-6.178627711029428,-45.90169160023928,9.267326801301574e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
NFKBIZ,-7.071009965275444,-45.49230059742407,9.691000057977708e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AC013394.1,-8.112503283841532,-45.442925750398395,9.743652706358275e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SEPT11,-6.951287893488647,-45.43238161286371,9.754941254209571e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MED29,-7.166409619184651,-45.42996492044501,9.757530773351709e-08,3.876400861776997e-05,logCPM_Welch_ttest,GSE171524,GSE173896
LMNA,-8.223593806852792,-44.638585269865054,1.0651710873891038e-07,4.107174398726809e-05,logCPM_Welch_ttest,GSE171524,GSE173896
FAM208B,-7.385858991341877,-44.04283291377023,1.1390211925053266e-07,4.2664479524985234e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PARP11,-6.094952728475971,-43.75401056466683,1.1770285646047316e-07,4.286345689435564e-05,logCPM_Welch_ttest,GSE171524,GSE173896
ATP5F1E,-7.817172359979413,-43.44483450169462,1.2194134300623826e-07,4.305855570873104e-05,logCPM_Welch_ttest,GSE171524,GSE173896
FBXO3,-6.092710417615346,-43.078170999253665,1.2720769787647583e-07,4.305855570873104e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PPP1R15A,-7.433840366865787,-42.68542302200195,1.331543905319348e-07,4.305855570873104e-05,logCPM_Welch_ttest,GSE171524,GSE173896
UBB,-6.775242737229456,-42.563350963768634,1.3507026389360322e-07,4.305855570873104e-05,logCPM_Welch_ttest,GSE171524,GSE173896
HLA-DRB5,-6.009122818434057,-42.46473199361461,1.366422358833278e-07,4.305855570873104e-05,logCPM_Welch_ttest,GSE171524,GSE173896
KIAA1468,-7.216415613363154,-42.384025866659144,1.3794502973048845e-07,4.305855570873104e-05,logCPM_Welch_ttest,GSE171524,GSE173896
THUMPD3-AS1,-6.852272414748057,-42.16898959875821,1.4148965846130485e-07,4.313789354483038e-05,logCPM_Welch_ttest,GSE171524,GSE173896
RCC1,-6.559684754659307,-41.33700912884916,1.562749330423203e-07,4.5311883539785375e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TROVE2,-6.439881731586893,-41.304919662338,1.568813960946991e-07,4.5311883539785375e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SEPT2,-7.550301012658303,-41.120078107292656,1.6043022575458164e-07,4.5311883539785375e-05,logCPM_Welch_ttest,GSE171524,GSE173896
FOSB,-8.221796064414487,-41.01728963745197,1.6244534907474543e-07,4.5311883539785375e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AL627171.2,-6.022109311205789,-40.20960607316716,1.7938291988332085e-07,4.8993959993132e-05,logCPM_Welch_ttest,GSE171524,GSE173896
NBEAL1,-6.061894912905821,-39.885571787910685,1.8676876996127038e-07,4.99701749835154e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PEAK1,-6.561843912368641,-38.587559306165694,2.2026594676159203e-07,5.720972824003435e-05,logCPM_Welch_ttest,GSE171524,GSE173896
FAM129A,-10.417230517906969,-38.50762369069248,2.225550068834288e-07,5.720972824003435e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SEPT9,-7.939930980611218,-38.28938824537144,2.289512774235714e-07,5.7722139365827324e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TOB1,-7.464656381770443,-37.88290943202444,2.414628555150793e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
GTF2B,-7.406070120930496,-37.773324712518814,2.449752017902773e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TRNAU1AP,-6.45165805698723,-37.57121710917278,2.5161515912016495e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
C15orf53,-9.611943237656112,-37.23478649925779,2.631535011821567e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MKL1,-7.563425135596255,-37.164698706265916,2.656365213361331e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TPI1,-6.396364730775222,-37.122997820794886,2.6712720507095787e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
ZKSCAN1,-5.883919092866357,-37.05014863488706,2.697554963529017e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SPTBN1,-6.377970156118167,-36.99769953392462,2.716669995057925e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
H2AFY,-5.94738413567908,-36.94141968072209,2.737362127144379e-07,5.883084833911936e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TUBA1B,-7.32198718589544,-36.81675693842502,2.783873280326363e-07,5.886544952432035e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MFF,-5.890883770002559,-36.5808990209756,2.87449124673023e-07,5.9816794039100494e-05,logCPM_Welch_ttest,GSE171524,GSE173896
RGCC,-7.315924335331236,-36.38665307964135,2.9517884066261577e-07,6.0178930645382296e-05,logCPM_Welch_ttest,GSE171524,GSE173896
APOL6,-7.050559358123493,-36.30823183840432,2.9836998413042326e-07,6.0178930645382296e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PAFAH1B2,-5.907051011092423,-36.06622765391994,3.0848189482583103e-07,6.127572183585826e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AIMP1,-5.900066053961769,-35.55954337076393,3.3101686240453627e-07,6.477061292721597e-05,logCPM_Welch_ttest,GSE171524,GSE173896
BANP,-6.754860641078423,-35.438898706468756,3.366703781137734e-07,6.490806848634661e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SBDS,-5.931330820337764,-35.09959861834603,3.532023180110479e-07,6.710844042209911e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MR1,-5.80596554947325,-34.89111076755677,3.638440051552056e-07,6.788312723585305e-05,logCPM_Welch_ttest,GSE171524,GSE173896
JPT1,-6.886305795560546,-34.81858882973112,3.6763554795923466e-07,6.788312723585305e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TAPT1,-5.91491627079689,-34.33977300791125,3.938935585856859e-07,7.172145212581031e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PANK2,-6.30102563970172,-33.802263054445184,4.2609960021478295e-07,7.572223088709967e-05,logCPM_Welch_ttest,GSE171524,GSE173896
DNAJB1,-7.191022106463528,-33.78131182685219,4.274176266701278e-07,7.572223088709967e-05,logCPM_Welch_ttest,GSE171524,GSE173896
RBAK-RBAKDN,-5.835736469136733,-33.399472992163936,4.523176613975324e-07,7.906512721228867e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SNHG25,-6.419645719230178,-33.23553306162939,4.635400884621791e-07,7.946468052562957e-05,logCPM_Welch_ttest,GSE171524,GSE173896
RPS11,-7.917898722116352,-33.1898556179416,4.667261937813483e-07,7.946468052562957e-05,logCPM_Welch_ttest,GSE171524,GSE173896
MTRNR2L8,-7.513556196835691,-32.7839707638426,4.962224932949971e-07,8.274816253910033e-05,logCPM_Welch_ttest,GSE171524,GSE173896
USP11,-5.955578945833562,-32.74577386261565,4.991118292822636e-07,8.274816253910033e-05,logCPM_Welch_ttest,GSE171524,GSE173896
ZNF655,-5.807049093204008,-32.513322496035244,5.171367555809406e-07,8.274816253910033e-05,logCPM_Welch_ttest,GSE171524,GSE173896
EIF4G2,-7.46889852663222,-32.4720075233155,5.204216002546438e-07,8.274816253910033e-05,logCPM_Welch_ttest,GSE171524,GSE173896
SUGT1,-5.830103458612221,-32.42934747750487,5.238396805111463e-07,8.274816253910033e-05,logCPM_Welch_ttest,GSE171524,GSE173896
TUBA1C,-6.74577450005976,-32.42881715516817,5.238823410179502e-07,8.274816253910033e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AC124312.1,-5.907280218629267,-32.315559379017756,5.330893220714084e-07,8.32000120518591e-05,logCPM_Welch_ttest,GSE171524,GSE173896
ANAPC10,-5.996122122528086,-32.07265414431851,5.53498482548189e-07,8.53487667585935e-05,logCPM_Welch_ttest,GSE171524,GSE173896
PPWD1,-6.053590377290317,-31.91811803594108,5.669710129318954e-07,8.53487667585935e-05,logCPM_Welch_ttest,GSE171524,GSE173896
ZFP36,-8.651109612230881,-31.90803282145996,5.678638379251243e-07,8.53487667585935e-05,logCPM_Welch_ttest,GSE171524,GSE173896
APPL2,-6.221639977179521,-31.851522449198516,5.728979004390716e-07,8.53487667585935e-05,logCPM_Welch_ttest,GSE171524,GSE173896
KLHL15,-6.187151880252304,-31.67995589373365,5.885126373334076e-07,8.668989522967385e-05,logCPM_Welch_ttest,GSE171524,GSE173896
AREG,-6.7879254950590635,-30.574826337186945,7.022942555362612e-07,0.00010230086322311538,logCPM_Welch_ttest,GSE171524,GSE173896
RBM14-RBM4,-5.754981071752694,-30.500084190182157,7.109018111101464e-07,0.00010241673344674747,logCPM_Welch_ttest,GSE171524,GSE173896
MBNL3,-5.905266275169198,-30.09855284650222,7.593693981406215e-07,0.00010701779963573371,logCPM_Welch_ttest,GSE171524,GSE173896
CUBN,-5.921631969246682,-30.072003744465697,7.627115226843141e-07,0.00010701779963573371,logCPM_Welch_ttest,GSE171524,GSE173896
ETFDH,-5.815732490134276,-30.035558149274593,7.673282353744447e-07,0.00010701779963573371,logCPM_Welch_ttest,GSE171524,GSE173896
EHD1,-7.1501771308266955,-29.914792532587835,7.828674415782131e-07,0.00010712087148056171,logCPM_Welch_ttest,GSE171524,GSE173896
