gene,log2fc,statistic,pvalue,fdr,method,group1,group2
AC069368.1,-5.289180986212538,-140.12879502281933,3.5109931634066513e-10,4.2140794811505495e-06,logCPM_Welch_ttest,GSE159354,GSE173896
ROBO2,-11.409638731664808,-28.721536336506297,4.810318453456481e-10,4.2140794811505495e-06,logCPM_Welch_ttest,GSE159354,GSE173896
INPP4B,-7.2803513783757445,-22.44591906086172,7.748074659466436e-09,3.829386381379708e-05,logCPM_Welch_ttest,GSE159354,GSE173896
MCTP2,-6.944819832078629,-20.289258280095147,1.0179177634899776e-08,3.829386381379708e-05,logCPM_Welch_ttest,GSE159354,GSE173896
NCKAP5,-7.00494703800772,-21.682620046724953,1.0962108854208213e-08,3.829386381379708e-05,logCPM_Welch_ttest,GSE159354,GSE173896
NHSL2,-6.81972760706303,-20.959928693780103,1.3113588430042947e-08,3.829386381379708e-05,logCPM_Welch_ttest,GSE159354,GSE173896
ZBTB20-AS5,-5.450922627477303,-64.19558566168145,1.7363992332001323e-08,3.89870311562501e-05,logCPM_Welch_ttest,GSE159354,GSE173896
RALGAPA2,-6.523215701175395,-20.387128513519716,2.113216547939539e-08,3.89870311562501e-05,logCPM_Welch_ttest,GSE159354,GSE173896
CAMKMT,-6.458946433151348,-20.09901313370995,2.2212069732749663e-08,3.89870311562501e-05,logCPM_Welch_ttest,GSE159354,GSE173896
GRIA1,-7.600205032802848,-18.736378628300105,2.227270647840846e-08,3.89870311562501e-05,logCPM_Welch_ttest,GSE159354,GSE173896
KCNS3,-6.57464782933559,-21.127572279870577,2.602408219388567e-08,3.89870311562501e-05,logCPM_Welch_ttest,GSE159354,GSE173896
MAP2K5,-6.352897405576006,-17.746213411461206,2.6701921915130483e-08,3.89870311562501e-05,logCPM_Welch_ttest,GSE159354,GSE173896
ANO1,-6.400761566814036,-17.49187412326913,2.9515774253914972e-08,3.9780452361757247e-05,logCPM_Welch_ttest,GSE159354,GSE173896
CNKSR2,-6.0011466983016595,-17.595561757472364,3.572821947716011e-08,4.325239290678298e-05,logCPM_Welch_ttest,GSE159354,GSE173896
CPLANE1,-6.0643490500955295,-18.851682811719325,3.7029044780648634e-08,4.325239290678298e-05,logCPM_Welch_ttest,GSE159354,GSE173896
PALM2-AKAP2,-5.881793872311259,-17.904966355880557,4.3380257659038367e-08,4.53197924572979e-05,logCPM_Welch_ttest,GSE159354,GSE173896
DAB1,-6.655394649892545,-52.86837158157196,4.577842614512224e-08,4.53197924572979e-05,logCPM_Welch_ttest,GSE159354,GSE173896
AL139383.1,-7.2532301821311655,-17.467649536259707,4.655877314259244e-08,4.53197924572979e-05,logCPM_Welch_ttest,GSE159354,GSE173896
AC116366.3,-6.639556432921122,-22.474208117723776,5.513884359483288e-08,5.08467199276351e-05,logCPM_Welch_ttest,GSE159354,GSE173896
FBXL4,-5.630416328608973,-16.680629292505703,6.092132151710943e-08,5.337012371506372e-05,logCPM_Welch_ttest,GSE159354,GSE173896
ANKRD36C,-5.612470892151013,-17.381901642177045,6.850045060540453e-08,5.537456824202921e-05,logCPM_Welch_ttest,GSE159354,GSE173896
PKNOX2,-6.99474493530366,-16.69347070117343,7.215553209662924e-08,5.537456824202921e-05,logCPM_Welch_ttest,GSE159354,GSE173896
RPS5,2.371419187736512,16.08275177393736,7.672675459753077e-08,5.537456824202921e-05,logCPM_Welch_ttest,GSE159354,GSE173896
FAT3,-7.87319554059771,-17.538947550003503,7.748981265422458e-08,5.537456824202921e-05,logCPM_Welch_ttest,GSE159354,GSE173896
MCOLN3,-5.607595947556859,-15.673168260784802,7.901171200563496e-08,5.537456824202921e-05,logCPM_Welch_ttest,GSE159354,GSE173896
POLA1,-5.623186325084304,-15.546045149278372,8.337020406288206e-08,5.6181897899452174e-05,logCPM_Welch_ttest,GSE159354,GSE173896
TTC21B,-5.481520114703138,-17.319159740978858,9.388533855725423e-08,5.870228890368464e-05,logCPM_Welch_ttest,GSE159354,GSE173896
SLC24A3,-7.050954969027715,-24.878854308580305,9.461785103486414e-08,5.870228890368464e-05,logCPM_Welch_ttest,GSE159354,GSE173896
RPL13A,3.0561132410722074,20.39769589447358,9.90213501463542e-08,5.870228890368464e-05,logCPM_Welch_ttest,GSE159354,GSE173896
RPS14,2.1278450377309515,15.201903418714576,1.0051188100625188e-07,5.870228890368464e-05,logCPM_Welch_ttest,GSE159354,GSE173896
INVS,-6.904231697304236,-24.397914282785457,1.1278556617084247e-07,6.320698904355791e-05,logCPM_Welch_ttest,GSE159354,GSE173896
FAM227B,-5.202005579520282,-15.588577826951077,1.1873747632236815e-07,6.320698904355791e-05,logCPM_Welch_ttest,GSE159354,GSE173896
RYR2,-9.417920727838203,-43.45007664661607,1.2186796762674758e-07,6.320698904355791e-05,logCPM_Welch_ttest,GSE159354,GSE173896
PPP1R9A,-5.972153013280477,-15.117874166189932,1.2342353504939733e-07,6.320698904355791e-05,logCPM_Welch_ttest,GSE159354,GSE173896
ZNF483,-5.2391559031897605,-16.381158761302537,1.262624631313582e-07,6.320698904355791e-05,logCPM_Welch_ttest,GSE159354,GSE173896
KIAA0825,-6.289076261833813,-41.46530606470987,1.5387815706481373e-07,7.173845182660144e-05,logCPM_Welch_ttest,GSE159354,GSE173896
AC138150.1,-5.055180303035358,-14.824565573685774,1.5499262662763398e-07,7.173845182660144e-05,logCPM_Welch_ttest,GSE159354,GSE173896
ZNF277,-5.27098910422795,-14.45722063305947,1.5558821810460902e-07,7.173845182660144e-05,logCPM_Welch_ttest,GSE159354,GSE173896
TMEM67,-5.077097259227043,-14.400658793357959,1.7067179200181587e-07,7.667539660676451e-05,logCPM_Welch_ttest,GSE159354,GSE173896
CMKLR1,-5.0629130792830415,-16.030102822615834,1.7975416872263738e-07,7.873681975473324e-05,logCPM_Welch_ttest,GSE159354,GSE173896
RBMS3-AS2,-6.747574088999933,-39.342557510769204,1.9998129685434531e-07,8.522033893215844e-05,logCPM_Welch_ttest,GSE159354,GSE173896
KIAA0556,-4.942871520886919,-14.108462129345812,2.0783224900005514e-07,8.522033893215844e-05,logCPM_Welch_ttest,GSE159354,GSE173896
ZNF718,-5.467709646099269,-38.99052007356081,2.0914757000643874e-07,8.522033893215844e-05,logCPM_Welch_ttest,GSE159354,GSE173896
DMD,-7.742612431571931,-16.299787787718785,2.1426926076779877e-07,8.532299358892277e-05,logCPM_Welch_ttest,GSE159354,GSE173896
AC005884.1,-4.9397368100305625,-13.935065896606256,2.2304307841749257e-07,8.684306171006416e-05,logCPM_Welch_ttest,GSE159354,GSE173896
GALNT17,-7.359145821288322,-14.278458537689366,2.3431368229717934e-07,8.924804407671475e-05,logCPM_Welch_ttest,GSE159354,GSE173896
