gene,log2fc,statistic,pvalue,fdr,method,group1,group2
GMDS-DT,-8.65841611884977,-253.0594334846169,2.569577832390796e-13,3.4969384721006344e-09,logCPM_Welch_ttest,GSE159354,GSE171524
WDPCP,-8.27224099549226,-191.03433233196128,1.388186470828414e-12,6.740356948006527e-09,logCPM_Welch_ttest,GSE159354,GSE171524
RNF111,-7.482971635758652,-188.88132495804354,1.48586015460501e-12,6.740356948006527e-09,logCPM_Welch_ttest,GSE159354,GSE171524
WDR70,-8.145013799578368,-167.18943200559053,3.0889164170700126e-12,1.0320680962702705e-08,logCPM_Welch_ttest,GSE159354,GSE171524
EXOC6B,-9.13834426097018,-154.0243894473767,5.052176395643688e-12,1.0320680962702705e-08,logCPM_Welch_ttest,GSE159354,GSE171524
PCCA,-8.554186514592692,-153.26729911104678,5.203740132932636e-12,1.0320680962702705e-08,logCPM_Welch_ttest,GSE159354,GSE171524
HTT,-7.444126226821865,-152.75839406861218,5.308602155846788e-12,1.0320680962702705e-08,logCPM_Welch_ttest,GSE159354,GSE171524
BTAF1,-7.202668118528789,-148.21539692718255,6.362569140877015e-12,1.0823525429774412e-08,logCPM_Welch_ttest,GSE159354,GSE171524
NEK1,-6.789765494080816,-141.9294386100167,8.251432470229239e-12,1.1667533966849519e-08,logCPM_Welch_ttest,GSE159354,GSE171524
JAK2,-7.858157561862501,-141.026644682077,8.573395522705209e-12,1.1667533966849519e-08,logCPM_Welch_ttest,GSE159354,GSE171524
COG5,-8.065174636824468,-131.92323521889708,1.2793313807848204e-11,1.58276552373642e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AP002336.2,-7.006667099379784,-126.84071675393629,1.6192972190120395e-11,1.828657735085566e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ZFAT,-5.665565104624435,-125.24768524475279,1.746825670961302e-11,1.828657735085566e-08,logCPM_Welch_ttest,GSE159354,GSE171524
DYRK1A,-8.549317033341781,-121.29100621491163,2.1177140609678303e-11,2.0585693325508003e-08,logCPM_Welch_ttest,GSE159354,GSE171524
TTC14,-7.0536910664686,-113.13920526644273,3.2143324046429193e-11,2.8102625819853403e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ELP1,-5.869631044520552,-111.68285226099235,3.474053701163383e-11,2.8102625819853403e-08,logCPM_Welch_ttest,GSE159354,GSE171524
MAGI2,-8.56500201944429,-111.4886520920878,3.510505099107266e-11,2.8102625819853403e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SUFU,-5.973806978851974,-109.4507857751099,3.921205662216373e-11,2.9646493253945902e-08,logCPM_Welch_ttest,GSE159354,GSE171524
DIP2C,-8.060271677907908,-103.56051008322471,5.4638790015449735e-11,3.913575228001344e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CEP290,-6.672997086892089,-101.48860713374368,6.167882808848519e-11,4.196935857280975e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CUX1,-8.67149441315711,-96.52160858412334,8.333405110375407e-11,5.266742673805577e-08,logCPM_Welch_ttest,GSE159354,GSE171524
VPS13B,-9.083216987061244,-96.17694864864377,8.514096467317415e-11,5.266742673805577e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CRAMP1,-6.12166919008004,-91.34496393637508,1.1597827131954521e-10,6.385022323723868e-08,logCPM_Welch_ttest,GSE159354,GSE171524
GPD2,-6.74219941883878,-91.13502350595101,1.1758952743507185e-10,6.385022323723868e-08,logCPM_Welch_ttest,GSE159354,GSE171524
KDM7A,-6.8056972442347705,-90.83801361455942,1.199138484939121e-10,6.385022323723868e-08,logCPM_Welch_ttest,GSE159354,GSE171524
NBAS,-7.989124637534071,-90.57884993173454,1.219858772994493e-10,6.385022323723868e-08,logCPM_Welch_ttest,GSE159354,GSE171524
DHX35,-4.932535569041964,-89.85575920324298,1.2799157905704762e-10,6.451249627360596e-08,logCPM_Welch_ttest,GSE159354,GSE171524
WWOX,-9.542660158306978,-88.8946727671128,1.3651616740224462e-10,6.52024123401211e-08,logCPM_Welch_ttest,GSE159354,GSE171524
STOX2,-8.54313773843702,-88.01566316066311,1.448976509437792e-10,6.52024123401211e-08,logCPM_Welch_ttest,GSE159354,GSE171524
HDAC8,-8.056384398091053,-87.5187634869131,1.4990083514123514e-10,6.52024123401211e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AGAP1,-9.570230551711992,-87.29318838152746,1.52238443452698e-10,6.52024123401211e-08,logCPM_Welch_ttest,GSE159354,GSE171524
MYO15B,-7.961869576816475,-87.19056435562428,1.5331598169475168e-10,6.52024123401211e-08,logCPM_Welch_ttest,GSE159354,GSE171524
GNA12,-6.543483442192033,-86.38864237783402,1.6204950082324362e-10,6.682823202131886e-08,logCPM_Welch_ttest,GSE159354,GSE171524
TMEM131,-7.826169872859248,-85.13861682868982,1.7684832873895023e-10,6.938907076473976e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ZNF704,-7.432488932287489,-85.01015173209515,1.7845671811050712e-10,6.938907076473976e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SPIN1,-6.868521380907771,-84.38222934430947,1.8656817007905587e-10,7.052795073905198e-08,logCPM_Welch_ttest,GSE159354,GSE171524
INTS4,-5.757000202000234,-81.20052847061999,2.3491659437796455e-10,8.640486305107351e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CDR2,-7.669715959931934,-79.73203194902608,2.620784474268546e-10,9.241944702730941e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SMYD3,-9.559855395052308,-79.481004514623,2.6708002939093063e-10,9.241944702730941e-08,logCPM_Welch_ttest,GSE159354,GSE171524
PHLPP1,-8.03249857127517,-79.25677032064007,2.7164213984072133e-10,9.241944702730941e-08,logCPM_Welch_ttest,GSE159354,GSE171524
BBS9,-8.716973019648918,-77.0115935378898,3.227114344971168e-10,9.831255906570133e-08,logCPM_Welch_ttest,GSE159354,GSE171524
BIRC6,-9.019241614984159,-76.88850973891621,3.25820691652339e-10,9.831255906570133e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CNOT6,-5.674101698833046,-76.84963378552648,3.268100011600796e-10,9.831255906570133e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CAMK1D,-8.017487607681586,-76.80551224089882,3.279370478449612e-10,9.831255906570133e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ASB3,-7.406316503168109,-76.78092906311775,3.285669705073175e-10,9.831255906570133e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CBFA2T2,-7.125736505549638,-76.6360618558178,3.3230786369478004e-10,9.831255906570133e-08,logCPM_Welch_ttest,GSE159354,GSE171524
TYW1,-6.937358643171149,-75.3530674893957,3.6770041404820894e-10,1.0501393832947617e-07,logCPM_Welch_ttest,GSE159354,GSE171524
STIM1,-6.9937276156259065,-75.26143116550054,3.703923168355394e-10,1.0501393832947617e-07,logCPM_Welch_ttest,GSE159354,GSE171524
IMMT,-5.9612579074797925,-74.4037558676634,3.967342352464711e-10,1.1018686137692297e-07,logCPM_Welch_ttest,GSE159354,GSE171524
LCLAT1,-6.824274051244553,-73.87790531556277,4.139651299908997e-10,1.1194969682656276e-07,logCPM_Welch_ttest,GSE159354,GSE171524
ARMH3,-7.071758984190299,-73.71340175798721,4.19533730483849e-10,1.1194969682656276e-07,logCPM_Welch_ttest,GSE159354,GSE171524
CTPS2,-6.324549310168041,-72.93541145660731,4.47082851567772e-10,1.1700674090357325e-07,logCPM_Welch_ttest,GSE159354,GSE171524
ELP4,-7.3501111009537015,-71.88507295407894,4.876952447714605e-10,1.188376746273347e-07,logCPM_Welch_ttest,GSE159354,GSE171524
