gene,log2fc,statistic,pvalue,fdr,method,group1,group2
DNAJB12,-5.511857017952892,-268.7271656185451,1.354196138921004e-11,9.263988424579781e-08,logCPM_Welch_ttest,GSE171524,GSE173896
EIF4H,-6.423092702886664,-267.8180703245488,1.3773350760008192e-11,9.263988424579781e-08,logCPM_Welch_ttest,GSE171524,GSE173896
MLEC,-5.385480422280779,-260.42277364276345,1.5843110583051676e-11,9.263988424579781e-08,logCPM_Welch_ttest,GSE171524,GSE173896
SHOC2,-6.9289457409497315,-250.0986000463214,1.939425802256986e-11,9.263988424579781e-08,logCPM_Welch_ttest,GSE171524,GSE173896
FBXO7,-5.4234821240478475,-236.79266386245735,2.549057674337224e-11,9.263988424579781e-08,logCPM_Welch_ttest,GSE171524,GSE173896
CDK7,-3.847289520271057,-234.61196657543252,2.669737298149793e-11,9.263988424579781e-08,logCPM_Welch_ttest,GSE171524,GSE173896
LARP7,-6.105731742855606,-218.6165365895368,3.80006878364212e-11,1.023223883418048e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TPI1,-7.925857093848355,-217.1326077135525,3.931695997763873e-11,1.023223883418048e-07,logCPM_Welch_ttest,GSE171524,GSE173896
RBM14,-3.6856667519389323,-202.86819083684796,5.5223130776579385e-11,1.2774950919648696e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TBC1D1,-6.842530485469569,-189.14414443473618,7.838072944394559e-11,1.4371808204468342e-07,logCPM_Welch_ttest,GSE171524,GSE173896
IDH3B,-4.974896766182911,-188.65469598947698,7.940265584640715e-11,1.4371808204468342e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MAP2K4,-5.871349621262305,-187.06467890746404,8.283462942056682e-11,1.4371808204468342e-07,logCPM_Welch_ttest,GSE171524,GSE173896
PIGU,-3.6707102958365176,-178.807905589932,1.0380654923207278e-10,1.4949727790982483e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ANKHD1-EIF4EBP3,-2.923232392590911,-178.22800176224288,1.0550613098782279e-10,1.4949727790982483e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MED4,-5.7578006829496395,-177.4935070896932,1.0770697255751068e-10,1.4949727790982483e-07,logCPM_Welch_ttest,GSE171524,GSE173896
GPI,-5.949941901697577,-168.95877566947132,1.3779615742489888e-10,1.7930724984914966e-07,logCPM_Welch_ttest,GSE171524,GSE173896
PSMF1,-5.906542345270026,-158.5038188518401,1.896356641856039e-10,2.2968607246517809e-07,logCPM_Welch_ttest,GSE171524,GSE173896
CDKAL1,-7.260049156081465,-157.04993335215775,1.985758551572145e-10,2.2968607246517809e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SPTLC1,-5.775619831834841,-150.32502813321514,2.4713912303493254e-10,2.6456317727067294e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ATP6V1G1,-7.539857168219097,-149.48699008940648,2.5414330189305756e-10,2.6456317727067294e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MTREX,-5.526248273028005,-147.92854806181364,2.678127647232014e-10,2.653322712052383e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SNF8,-5.854804287816422,-146.57876441228856,2.8037031539458417e-10,2.653322712052383e-07,logCPM_Welch_ttest,GSE171524,GSE173896
DDX39A,-5.2752964083457226,-145.1907289217976,2.9402802368741616e-10,2.6615928057269584e-07,logCPM_Welch_ttest,GSE171524,GSE173896
RIT1,-5.405369292310062,-142.57370395502952,3.220162698977889e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TMEM87A,-6.1995972361917175,-140.34366933080491,3.4842034834935667e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ABRAXAS2,-4.2446806403066555,-140.07379640376786,3.51788985827163e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
RTF2,-6.390730630944803,-137.58620157804484,3.847544745178796e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ATG12,-5.363504732035881,-137.45496277369494,3.86594340518834e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
VAPB,-4.62928867119051,-137.37049234329203,3.8778413552765665e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
EIF4EBP2,-5.713296454307291,-134.82820528504845,4.257397095741999e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
FAM204A,-5.9832857598273455,-134.72779683483466,4.273281535901549e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MARCH5,-5.092787252709023,-134.45830317042532,4.3162678396661607e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MTMR14,-6.243057382271719,-134.28619739437048,4.3439916089047554e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ALG5,-4.966190906984856,-133.39102371422632,4.491685662505075e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ACO2,-5.989261356680266,-131.8325274226479,4.763468247643632e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MAP1LC3B,-7.251241537574451,-131.32758512310852,4.855727554258066e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
AKT1,-5.1607893903372215,-130.60462849425411,4.991582671893856e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
UBE2F,-5.278710649295213,-130.02113587421275,5.10456663291046e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
UBE2N,-6.252180542749741,-129.39405866871533,5.229429411526161e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TMEM33,-5.8448083982351156,-129.3095487021705,5.246535783182427e-10,2.730821875146453e-07,logCPM_Welch_ttest,GSE171524,GSE173896
HSBP1,-6.750908500685793,-127.8913828417791,5.543869503204296e-10,2.8152039769930104e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SRP72,-6.28541195918433,-124.85926661220479,6.250309686630086e-10,2.948164575040739e-07,logCPM_Welch_ttest,GSE171524,GSE173896
GOLIM4,-5.8661429360616495,-124.75859050675764,6.27556243809407e-10,2.948164575040739e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TMEM181,-5.3750608187335756,-124.2772761820637,6.397996564812602e-10,2.948164575040739e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ILF2,-5.7005549234697,-123.5690503350897,6.583405803082775e-10,2.948164575040739e-07,logCPM_Welch_ttest,GSE171524,GSE173896
PPP1CA,-6.948786160582535,-123.52773941188532,6.59441839380773e-10,2.948164575040739e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SEPT7,-7.319223294468208,-123.30077250075283,6.655318685250468e-10,2.948164575040739e-07,logCPM_Welch_ttest,GSE171524,GSE173896
PUF60,-5.6731121648707585,-122.14388625952444,6.976431770549552e-10,3.026027280475868e-07,logCPM_Welch_ttest,GSE171524,GSE173896
COMMD7,-5.0682786973687985,-121.28822552981165,7.225940718313201e-10,3.0503808626315903e-07,logCPM_Welch_ttest,GSE171524,GSE173896
VPS11,-3.8244436381780633,-120.956302993128,7.325602455887585e-10,3.0503808626315903e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MRPS18C,-5.287798651938243,-120.01810313509836,7.616353362441732e-10,3.1092642550203303e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SZRD1,-5.72069763650106,-118.60314238832603,8.081503168049001e-10,3.23570953766885e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ZNF511,-4.6083005251031395,-117.36208730485713,8.517790840308602e-10,3.3208325945295437e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TLK2,-5.995247811081829,-117.10108370542416,8.613110475725041e-10,3.3208325945295437e-07,logCPM_Welch_ttest,GSE171524,GSE173896
YJU2,-4.135225698155371,-115.27499949601018,9.317043258382004e-10,3.5269243752638785e-07,logCPM_Welch_ttest,GSE171524,GSE173896
LY96,-6.648233939716726,-113.937380774396,9.87675616130521e-10,3.672036844256687e-07,logCPM_Welch_ttest,GSE171524,GSE173896
INTS11,-4.509133494279234,-113.1102193352944,1.0243090442478485e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ADI1,-5.340021654034242,-112.77744236991155,1.0395057008093139e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
BCL7B,-5.17761403374539,-111.60926509214192,1.0950378818105292e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SNRNP40,-4.634840904602092,-111.31731195182175,1.1094682323726827e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
HAT1,-5.26413694903654,-111.26305932059992,1.1121748554893105e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
PFDN1,-6.265268573347817,-110.99130957717291,1.1258520894156352e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
AKAP8L,-5.2096367940688895,-110.52786991963823,1.149645758101421e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
AKAP8,-4.973284302108476,-110.36212822139298,1.1583013562007417e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SND1-IT1,-2.9329201998217695,-110.36073815439005,1.158374280263964e-09,3.710361925399343e-07,logCPM_Welch_ttest,GSE171524,GSE173896
NELFE,-5.227859212022803,-109.42817197347665,1.2085639371472383e-09,3.8086651765801983e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TMEM259,-5.4180299096365125,-108.96369851007884,1.2345334290386656e-09,3.8086651765801983e-07,logCPM_Welch_ttest,GSE171524,GSE173896
CDC37,-6.894154571737303,-108.79826551387224,1.2439444380761455e-09,3.8086651765801983e-07,logCPM_Welch_ttest,GSE171524,GSE173896
JTB,-6.518634052548086,-108.40961484826431,1.2663944884641423e-09,3.821207717365716e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TDG,-5.3600057936413945,-107.54909084012131,1.3178559552200837e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SMARCA5,-6.347327431413851,-107.24328304042666,1.3367459016294698e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ANXA7,-6.277617516264811,-107.15344436524902,1.3423569244299048e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ZCCHC10,-5.5068118038522575,-106.73565656664152,1.368824843046621e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MICU2,-6.069899731245367,-106.42162354805652,1.389132571599763e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
UPRT,-3.776185992430989,-106.06706944088084,1.4124968770999556e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
HSD17B12,-6.527316833642714,-105.66349224672203,1.4396680925199522e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
TMEM170A,-4.5830256873712445,-105.65937763489295,1.4399483262062914e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MMGT1,-4.3646402051224475,-105.14724915678623,1.4753447108375817e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
IP6K2,-4.777272006235294,-104.8947558560501,1.493180020333247e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
KIAA2013,-4.8437261456531,-104.62199194713,1.5127387190785766e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
RAB1B,-5.284726655745482,-104.52192084855315,1.5199913611034317e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
ICE1,-5.3441193703803656,-104.14026745695513,1.5480374457324187e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
POLE4,-5.768972124380582,-103.92729971673333,1.5639574340536091e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
MRPS33,-4.578084015529538,-103.80588159402974,1.573121737391036e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
EXOSC9,-4.071615005197805,-103.42557255849312,1.6022463418877018e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
EP400,-5.312035923898052,-102.93843132574844,1.6405032830482493e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SNRPB,-6.851100961115615,-102.87400314838719,1.6456447293424935e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SEH1L,-4.664681753723411,-102.56271171361003,1.6707602590614962e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
SSR2,-6.954362199671743,-102.46067065459837,1.6790930296008631e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
KRTCAP2,-5.50816339457925,-101.81672650911291,1.7328439651140645e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
APP,-6.4516645885835375,-101.7182241885435,1.741247038902297e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
H2AFV,-6.484208899713203,-101.6010856222569,1.7513036764761301e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
CEBPZOS,-4.575266361284296,-101.28215905618441,1.7790395626511186e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
VAMP3,-5.822296184983184,-101.17830416840911,1.788185004101781e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
FMC1,-3.6806855549361153,-100.93194640403904,1.810105824833046e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
HNRNPDL,-7.716336149610896,-100.92439675731725,1.8107826659105346e-09,3.8302769086183426e-07,logCPM_Welch_ttest,GSE171524,GSE173896
