gene,log2fc,statistic,pvalue,fdr,method,group1,group2
ACAD11,-5.884677791240745,-67.78792462309823,9.731548634799167e-16,1.6882290571649594e-11,logCPM_Welch_ttest,GSE132771,GSE171524
C11orf65,-5.889030113919215,-55.199292045318074,5.155144685338423e-14,3.2208280625543e-10,logCPM_Welch_ttest,GSE132771,GSE171524
TMLHE-AS1,-7.720748787534606,-48.1618318633648,6.602441298420815e-14,3.2208280625543e-10,logCPM_Welch_ttest,GSE132771,GSE171524
LRMDA,-6.055968829887076,-46.1796564477628,7.426396270588656e-14,3.2208280625543e-10,logCPM_Welch_ttest,GSE132771,GSE171524
AC068282.1,-7.8297246292403875,-44.293556350703255,1.0110971887411398e-13,3.508102806056259e-10,logCPM_Welch_ttest,GSE132771,GSE171524
OMG,-5.543306208457509,-40.87717947658998,2.366449184468003e-13,6.566713785603969e-10,logCPM_Welch_ttest,GSE132771,GSE171524
ZNF337-AS1,-4.662175073444784,-40.047128411541685,2.8954852389502526e-13,6.566713785603969e-10,logCPM_Welch_ttest,GSE132771,GSE171524
DNHD1,-6.26793886988759,-53.65021754904231,3.0282286306681895e-13,6.566713785603969e-10,logCPM_Welch_ttest,GSE132771,GSE171524
PRKN,-8.228112314443717,-45.096407453216564,4.644141306408134e-13,8.951840375952034e-10,logCPM_Welch_ttest,GSE132771,GSE171524
CFLAR-AS1,-6.658928612408533,-38.801213174641,7.52113904766333e-13,1.3047672019886346e-09,logCPM_Welch_ttest,GSE132771,GSE171524
L3MBTL4,-7.624043417783039,-36.126831984296835,1.0138644374435702e-12,1.5989563873428232e-09,logCPM_Welch_ttest,GSE132771,GSE171524
MBOAT1,-6.548936247063214,-42.49807542973579,1.4712178857986778e-12,2.126890656902955e-09,logCPM_Welch_ttest,GSE132771,GSE171524
ARPC3,3.039457721350665,36.36195419627595,2.1476916359757366e-12,2.7415405438811467e-09,logCPM_Welch_ttest,GSE132771,GSE171524
AP003086.1,-9.476785585560062,-37.26198678560618,2.2124491361733948e-12,2.7415405438811467e-09,logCPM_Welch_ttest,GSE132771,GSE171524
CRTC3-AS1,-4.747950797375356,-32.9262749429462,2.4391532903928643e-12,2.8209620854490274e-09,logCPM_Welch_ttest,GSE132771,GSE171524
