gene,log2fc,statistic,pvalue,fdr,method,group1,group2
C12orf49,-0.9519861221003376,-9.658790039605032,4.822509556066186e-06,0.0328030563444299,logCPM_Welch_ttest,GSE132771,GSE159354
ALDOA,-3.3388853930432836,-11.844565931961311,5.885221710301792e-06,0.0328030563444299,logCPM_Welch_ttest,GSE132771,GSE159354
RPL36A,-2.280361910716172,-11.435381193515683,8.7100512439583e-06,0.0328030563444299,logCPM_Welch_ttest,GSE132771,GSE159354
SDC4,-1.8328719576578347,-11.328829886871002,8.937866031089445e-06,0.0328030563444299,logCPM_Welch_ttest,GSE132771,GSE159354
JCHAIN,-4.559604210735668,-8.770205616247871,1.2126351993892103e-05,0.0328030563444299,logCPM_Welch_ttest,GSE132771,GSE159354
MRPL13,1.4259603768859233,8.648633705256556,1.305594282365369e-05,0.0328030563444299,logCPM_Welch_ttest,GSE132771,GSE159354
NPTN,-1.482697788209829,-8.325724213881543,1.612224480113371e-05,0.03472040576815581,logCPM_Welch_ttest,GSE132771,GSE159354
RPL7,1.2152241128010814,7.858056323590769,2.626507664909952e-05,0.049493253810646905,logCPM_Welch_ttest,GSE132771,GSE159354
SASS6,2.002723968639317,9.79244100421672,3.3459046747918266e-05,0.0560439033027631,logCPM_Welch_ttest,GSE132771,GSE159354
TMEM126A,0.7223212864032833,7.249461282526869,5.1647133694061215e-05,0.07785805404379728,logCPM_Welch_ttest,GSE132771,GSE159354
CXCL2,-1.7691539182190272,-6.97818234104412,7.308613833323899e-05,0.09017646298290931,logCPM_Welch_ttest,GSE132771,GSE159354
IL6R-AS1,-3.359813953233845,-6.912866745494634,7.424805368357012e-05,0.09017646298290931,logCPM_Welch_ttest,GSE132771,GSE159354
ARF6,-1.5329209105343091,-7.536101961088463,7.77641140151125e-05,0.09017646298290931,logCPM_Welch_ttest,GSE132771,GSE159354
C11orf96,-2.4202361320091645,-7.178661496948501,0.00010517246035601415,0.10781392547586154,logCPM_Welch_ttest,GSE132771,GSE159354
ERRFI1,-1.5350595647959544,-6.832832452722213,0.00010727753778692691,0.10781392547586154,logCPM_Welch_ttest,GSE132771,GSE159354
RPS17,-1.9536008749100997,-6.470253096044407,0.0001154482030272092,0.10877385378969867,logCPM_Welch_ttest,GSE132771,GSE159354
RPL17,-2.9721783551544023,-7.599411586087665,0.00013604468141413485,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
LIF,-4.5684004521891515,-7.296822968295081,0.0001524728402670631,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
RNF145,-1.6121570471003972,-6.5713982869127925,0.00016208925742799678,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
EIF3J,-1.2783349168257265,-6.238638849896514,0.00016457972796277357,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
VAMP8,0.6071842660187148,6.316726653580179,0.00017087488317174746,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
WTAP,-2.2377608578933392,-6.202167824865886,0.00019047620613019462,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
SGK1,-1.986811970151428,-6.070264981626508,0.0002018323063556535,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
MRPL53,-2.750068433550049,-6.257116177420588,0.00021326498527367855,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
F3,-1.4974151260357145,-7.22757420546147,0.0002153675136558727,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
ARL6IP1,-1.0810277782808244,-5.9985946238884145,0.00021559182937284748,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
TSC22D2,-1.7505817491998839,-5.912393011329976,0.00022583104274105688,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
SPARCL1,5.836149398244029,6.08232492993441,0.0002318461547757186,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
PARD6B,-1.9901348666962102,-6.3146554400747545,0.00023882722932214701,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
UQCRB,1.2954943089992996,6.792941572250058,0.00024093559487302138,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
RP2,-1.4168160431333567,-6.444328256507985,0.00024188823667025848,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
EGLN2,-4.221144998001232,-6.085960610270919,0.0002457659839730618,0.11359186719349493,logCPM_Welch_ttest,GSE132771,GSE159354
