gene,log2fc,statistic,pvalue,fdr,method,group1,group2
COX8A,-7.720442935741044,-55.52862541416518,7.853356410148622e-11,1.1413282870868992e-06,logCPM_Welch_ttest,GSE171524,GSE227691
RPL18A,-9.130371134508076,-28.990731026292348,2.1717789144256918e-09,1.578123148167429e-05,logCPM_Welch_ttest,GSE171524,GSE227691
PSME1,-6.878733783266914,-26.139494941771403,5.173052056377071e-09,2.505998851177599e-05,logCPM_Welch_ttest,GSE171524,GSE227691
OST4,-7.046030406349351,-24.69266820575805,2.0251285053942964e-08,7.357798142223828e-05,logCPM_Welch_ttest,GSE171524,GSE227691
COX5B,-8.186087712773423,-22.98799905391954,3.827854145098036e-08,0.00011126040858141953,logCPM_Welch_ttest,GSE171524,GSE227691
UBA52,-8.297078790586756,-19.550036877309523,5.573650799349827e-08,0.00013500311177825172,logCPM_Welch_ttest,GSE171524,GSE227691
MZT2B,-6.704119247362212,-18.44081442261568,8.031481785502906e-08,0.0001667450354124482,logCPM_Welch_ttest,GSE171524,GSE227691
FKBP2,-7.057851239347576,-18.06738143130066,1.1186670807399999e-07,0.00020321985855493023,logCPM_Welch_ttest,GSE171524,GSE227691
RPS12,-8.431082633514023,-19.90839280887827,2.3317232560276922e-07,0.0003765214897761161,logCPM_Welch_ttest,GSE171524,GSE227691
AC009554.1,7.222711707168564,34.75001316327205,3.7126444121115475e-07,0.0005395586124121712,logCPM_Welch_ttest,GSE171524,GSE227691
FTL,-8.467703894295944,-15.04963198735446,4.4939896366311037e-07,0.0005937377399014529,logCPM_Welch_ttest,GSE171524,GSE227691
TPPP3,-3.9440224191290865,-14.422108879134923,5.409929551345017e-07,0.0006551875514141428,logCPM_Welch_ttest,GSE171524,GSE227691
RPL32,-9.294814117931114,-19.369628957465434,5.915253711280607e-07,0.0006552695291496693,logCPM_Welch_ttest,GSE171524,GSE227691
SELENOK,-6.109479094645626,-14.831000824842548,6.665261801535388e-07,0.0006552695291496693,logCPM_Welch_ttest,GSE171524,GSE227691
C20orf85,-2.93975553177735,-15.461460267097316,7.169034523788334e-07,0.0006552695291496693,logCPM_Welch_ttest,GSE171524,GSE227691
CYCS,-6.044697106228683,-13.900845847034052,7.214141929673645e-07,0.0006552695291496693,logCPM_Welch_ttest,GSE171524,GSE227691
CFL1,-6.76735590794188,-13.819795560716932,8.839075569260582e-07,0.0007368030546896266,logCPM_Welch_ttest,GSE171524,GSE227691
TMEM258,-7.573068178206158,-13.726844851264111,9.125751726700116e-07,0.0007368030546896266,logCPM_Welch_ttest,GSE171524,GSE227691
RPL39,-9.594630989334707,-18.465887807711457,1.1009672117608294e-06,0.000842124025711586,logCPM_Welch_ttest,GSE171524,GSE227691
EIF5A,-5.5272153951025516,-13.688542229250627,1.5663889855166438e-06,0.001101568206926758,logCPM_Welch_ttest,GSE171524,GSE227691
RPL37,-8.772819149133994,-24.040591585329878,1.5917520364317018e-06,0.001101568206926758,logCPM_Welch_ttest,GSE171524,GSE227691
PFDN4,-5.337436761705719,-12.458176567831861,1.7702019674624218e-06,0.0011693793269605172,logCPM_Welch_ttest,GSE171524,GSE227691
SEPT7,-7.192044745887135,-100.12459779936816,2.196304023901858e-06,0.0013346229677648732,logCPM_Welch_ttest,GSE171524,GSE227691
RPL29,-8.451065759783397,-17.94026911319521,2.2040150847283396e-06,0.0013346229677648732,logCPM_Welch_ttest,GSE171524,GSE227691
AGR3,-3.0786604102718327,-12.327543741908917,2.528608553915657e-06,0.0014699307245622495,logCPM_Welch_ttest,GSE171524,GSE227691
FCGRT,-5.615132544355743,-15.935617613848935,2.6780627636538683e-06,0.0014721813099676248,logCPM_Welch_ttest,GSE171524,GSE227691
RPL27,-7.954359691107392,-12.892041328845272,2.7350784675652562e-06,0.0014721813099676248,logCPM_Welch_ttest,GSE171524,GSE227691
RPL23,-8.0272497992203,-18.77673535735862,4.8689106120684666e-06,0.0025271384973282506,logCPM_Welch_ttest,GSE171524,GSE227691
