gene,log2fc,statistic,pvalue,fdr,method,group1,group2
MSC-AS1,-5.682540584301721,-36.32807935262137,6.5096909248372656e-12,9.979151490381804e-08,logCPM_Welch_ttest,GSE132771,GSE173896
TMEM238,-5.3857879592642,-36.728269844759296,1.3022154426603956e-11,9.979151490381804e-08,logCPM_Welch_ttest,GSE132771,GSE173896
CUBN,-5.676361746639897,-40.24183274162296,1.4322770295256631e-11,9.979151490381804e-08,logCPM_Welch_ttest,GSE132771,GSE173896
ANKUB1,-5.166621622808731,-31.327687229496224,2.6546063308890218e-11,1.3871645382060582e-07,logCPM_Welch_ttest,GSE132771,GSE173896
AC098829.1,-4.4861293285653,-32.03360194320056,1.369911190429701e-10,5.726776740472322e-07,logCPM_Welch_ttest,GSE132771,GSE173896
AC006030.1,-4.472857444209507,-26.88122157231536,1.9530689192961764e-10,6.80384109185478e-07,logCPM_Welch_ttest,GSE132771,GSE173896
RFX3-AS1,-6.57823274355224,-31.104518751942877,4.4557681824624054e-10,1.2095692487765336e-06,logCPM_Welch_ttest,GSE132771,GSE173896
AC068888.1,-3.98165749372691,-23.389362739574153,5.37028550487356e-10,1.2095692487765336e-06,logCPM_Welch_ttest,GSE132771,GSE173896
AL360091.3,-4.8452290594720875,-24.481217471105875,5.505192897377333e-10,1.2095692487765336e-06,logCPM_Welch_ttest,GSE132771,GSE173896
RAB11FIP3,-5.115925358718264,-26.433274497062545,5.786858907169331e-10,1.2095692487765336e-06,logCPM_Welch_ttest,GSE132771,GSE173896
BHLHE40-AS1,-4.949068808837317,-26.41294056031442,8.145650765355928e-10,1.4599913401828339e-06,logCPM_Welch_ttest,GSE132771,GSE173896
AL157402.2,-5.8016902702992255,-23.70100086017743,8.65504288390998e-10,1.4599913401828339e-06,logCPM_Welch_ttest,GSE132771,GSE173896
AL592295.4,-3.9348075449216515,-22.53191696942325,9.080416908610104e-10,1.4599913401828339e-06,logCPM_Welch_ttest,GSE132771,GSE173896
