gene,log2fc,statistic,pvalue,fdr,method,group1,group2
BDP1,6.671273504133977,14.715699952132718,0.0006806986825895733,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
FNTA,6.751126355681974,14.374680314431636,0.0007297280623441005,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
SDC4,-2.2617635488264405,-4.862026883628231,0.006217282531607949,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
HSP90AA1,1.6975792617523862,5.238904945358327,0.0063764475704886315,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
ATP5ME,-1.7339209189671028,-4.890149939811137,0.00652068477801913,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
EIF4E,-7.504731039072981,-4.417005281951759,0.010392736910693184,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
PET100,-2.3794583943964174,-4.255301380225685,0.011143140121798772,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
CDC42,-2.4618521262336213,-4.659675529422687,0.014593645648129521,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
HSPA1B,-1.1555100937949963,-3.808035714995817,0.01913683220678018,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
TSTD1,-0.7019240933581425,-3.476076557788243,0.01919228592563107,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
RBBP4,-6.034077069391827,-3.3207979643889423,0.022514102530694847,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
RPL3,0.48840038207284486,3.2802227811182316,0.023767834009710977,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
UBC,-1.2471421014155393,-4.028017338961169,0.02402191410675246,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
ATP5MG,-0.8574848259843115,-3.32900915820077,0.024505176697081507,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
RPS27,-1.4258163064070093,-4.934148080447014,0.028805390739724875,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
C1orf194,-0.9760169684046751,-3.4923954753418687,0.029385299493507853,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
ZNF584,-5.743190148194304,-3.0466829805836992,0.03006989519041276,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
CLDN4,-1.3299255287268572,-2.927292452633224,0.03375379239854291,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
PROM1,5.614243799420783,3.499688794939421,0.035718797740148064,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
GABARAP,-5.535493304393046,-3.036934437921558,0.03584850590531513,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
ARF6,-5.722670419302004,-2.974804088407618,0.03790874925847184,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
SON,-2.305172575246397,-3.775741951402484,0.03800900972820524,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
IK,-1.8994321109261154,-2.815870908789293,0.03807433278783514,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
FCF1,-4.650154142659999,-2.875032537447437,0.041414797853615536,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
MRPS25,-5.334005359252632,-2.7317555157168347,0.041416624960591494,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
ARMC2,5.222059547517325,3.219487215439262,0.042434190684352634,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
NAPA,-5.367838979730524,-2.718006089634191,0.04261095684047017,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
MSL3,-6.463543037303737,-2.8968539675120133,0.043165969662954065,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
RAB5C,-4.568150927040725,-2.689523538116314,0.04339723112641046,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
YWHAE,-1.8924698694698616,-3.7488782576908815,0.04343244873358952,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
HNRNPM,-1.3382794795059905,-3.1243869887515427,0.04345577854792765,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
DSTN,-1.2043095955204617,-3.4554436683894862,0.044190911928667254,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
NUPR1,-1.7059741931549883,-2.922137794886257,0.04510274625602091,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
TMEM258,-1.7343179900305934,-2.942099562734041,0.045442814232888776,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
LYRM1,-5.359089379391769,-2.6829502605061784,0.046087698614768975,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
EZR,-0.889231406849813,-2.6024909424251486,0.048148274761935846,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
TTLL7,-5.937465509969802,-2.6058009022404414,0.04907624163154771,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
PRKAR1A,-1.9414116785439752,-2.9425408303525735,0.04963193210463018,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
CNIH4,5.10035994702726,3.3240797952442533,0.05044677925132538,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
MBTPS1,5.609144160326173,3.905072646342406,0.052021978735044855,0.9991905288750214,logCPM_Welch_ttest,GSE132771,GSE159354
