gene,log2fc,statistic,pvalue,fdr,method,group1,group2
DANT2,-8.540299536905188,-149.08222028783106,2.576115098705864e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
KHDRBS1,-6.713230182801515,-144.4705984209733,3.0142799775578775e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
DIAPH2,-9.462453068629271,-142.55900237948666,3.2218231078308e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
ATP9B,-6.755216579511884,-137.06637617879494,3.921042615023179e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
FHIT,-8.670908490382372,-130.05657682477917,5.097617105778957e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
COG5,-7.170325318326807,-123.63661272623531,6.565442663113497e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
RASA1,-6.612538333649802,-120.75539739315094,7.386727053152313e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
KIAA0232,-7.191929908742587,-120.13725600347601,7.578669651148064e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
FBXO11,-7.634431697884806,-117.85604143610878,8.340837718615765e-10,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
ITSN1,-7.3376829827256635,-111.84071021115182,1.0837580797557225e-09,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
DYM,-7.226097594495009,-111.41536466453613,1.1045964791694403e-09,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
MBD5,-8.077216383872324,-111.3572384139592,1.107481378887465e-09,1.247116322742193e-06,logCPM_Welch_ttest,GSE159354,GSE173896
EXOC6B,-8.444624681434506,-108.55690485354565,1.2578296582557868e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
ARHGAP32,-7.049364607771874,-106.09816800067762,1.4104287840912628e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
PARD3B,-9.660920917149362,-104.78483819702097,1.501025013922951e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
RAD54L2,-5.250627371459522,-103.95623273844102,1.5617831096810904e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
AC124312.1,-5.701951807157715,-103.41830735555652,1.6028089897025426e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
DTNB,-5.514006914379308,-101.66172217447323,1.7460892020233068e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
REV3L,-7.481964908767693,-100.52322678695008,1.8471892099747297e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
BCAS3,-8.20009658303013,-100.3252904954569,1.8654754598331677e-09,1.2604084944362797e-06,logCPM_Welch_ttest,GSE159354,GSE173896
METAP1,-5.104280563873698,-97.00181408658328,2.2075481386623446e-09,1.2620600198941924e-06,logCPM_Welch_ttest,GSE159354,GSE173896
