gene,log2fc,statistic,pvalue,fdr,method,group1,group2
FTX,-6.4807142667456965,-27.957393404393812,7.702504509864239e-10,4.103439261924463e-06,logCPM_Welch_ttest,GSE159354,GSE171524
ARL15,-8.488565277793702,-118.62384001588985,8.074457422126059e-10,4.103439261924463e-06,logCPM_Welch_ttest,GSE159354,GSE171524
GIGYF2,-5.143100659120958,-23.252587081690855,8.2676271854946e-09,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
LINC00342,-7.8890558836654945,-20.311649250833696,8.46475465661327e-09,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ELOB,7.9887198247100955,161.77949478790998,8.7568263155459e-09,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
WDR7,-7.656378878997877,-20.490214601432452,9.800311202024554e-09,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
PSPC1,-3.3122897599353207,-20.409928011951138,1.2000927694956716e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
CDRT4,-7.76779710791769,-22.63216720980975,1.3920053658172023e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
BICRAL,-7.448592861137575,-20.938735262406453,1.4131441143185268e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
SPATS2,-4.903873036722142,-22.585360485476023,1.4704820662774896e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
RORA-AS1,-7.216753910902092,-19.885685511531005,1.6816370521272723e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
GPHN,-8.671336450865205,-26.817556534043774,1.7236845753379652e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
UBL5,7.574091706614853,135.35219222501408,1.7870308577770394e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
DENND1B,-4.956243073349858,-18.67875958127874,1.805450421505092e-08,1.310757006012697e-05,logCPM_Welch_ttest,GSE159354,GSE171524
MAP2K5,-7.0326464434743805,-19.37868606460177,2.091906078283829e-08,1.4174755586451224e-05,logCPM_Welch_ttest,GSE159354,GSE171524
RPS13,8.952016562309678,18.439625312335142,2.420178506307556e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
CCDC7,-7.110660354644495,-59.462078562509056,2.5455890563302286e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
FAM227B,-6.854064322227689,-17.564454902610773,2.9782342535272166e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
COX6A1,7.783759148286403,118.1527050826262,3.0772955132829486e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
XRN1,-5.746260879714541,-17.452049991409616,3.1323810103335944e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
FTO,-8.327049657840535,-56.86244366323936,3.1822787733305236e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
WNT5B,-8.425368828648738,-18.413640032113484,3.21975922072063e-08,1.4875287599729309e-05,logCPM_Welch_ttest,GSE159354,GSE171524
USP3,-5.047511228276139,-32.07191454231037,3.4778686216531376e-08,1.5070261033932218e-05,logCPM_Welch_ttest,GSE159354,GSE171524
FKBP2,8.591246670532902,17.336605202772606,3.5585031957336996e-08,1.5070261033932218e-05,logCPM_Welch_ttest,GSE159354,GSE171524
DNAJC1,-3.904231135897973,-22.310096637703154,3.8294929006861186e-08,1.5569186337029485e-05,logCPM_Welch_ttest,GSE159354,GSE171524
CHM,-6.708772673598062,-53.4862940037104,4.319825150316141e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ATR,-8.02928912240212,-52.99422465363664,4.5238239774591544e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
CPLANE1,-7.025619937937169,-16.67220496010607,4.791084761732071e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
CCSER1,-8.687561681888525,-18.08048727906788,4.9873007201705886e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
WDR83OS,6.825753667329195,104.64250620258383,5.0009712430723675e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ERCC5,-6.342668315299825,-17.543390597688298,5.036217527381419e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
KMT2E,-3.5348386583165574,-16.44903235862682,5.0547335557488035e-08,1.6055097456447136e-05,logCPM_Welch_ttest,GSE159354,GSE171524
SRBD1,-8.053444554217604,-18.201373449116947,5.458552804929661e-08,1.6553267509247886e-05,logCPM_Welch_ttest,GSE159354,GSE171524
AP003086.1,-7.949939389434477,-17.67057016456699,5.537299245517789e-08,1.6553267509247886e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ZNF609,-7.763944475689404,-16.992869659978624,6.420585286767721e-08,1.864537967277346e-05,logCPM_Welch_ttest,GSE159354,GSE171524
FNDC3B,-6.425373193692181,-23.745280398257425,6.822517493781684e-08,1.9262241057443622e-05,logCPM_Welch_ttest,GSE159354,GSE171524
AC046158.1,-6.05756215653718,-47.738896272672115,7.619077776107571e-08,2.0929812571988475e-05,logCPM_Welch_ttest,GSE159354,GSE171524
RPL38,8.561066316405729,15.812518666987959,7.9889554946662e-08,2.12314304423692e-05,logCPM_Welch_ttest,GSE159354,GSE171524
EPC1,-3.220293726375518,-15.659227207816519,8.185465427592824e-08,2.12314304423692e-05,logCPM_Welch_ttest,GSE159354,GSE171524
FNDC3A,-6.553650090604662,-20.036132501655295,8.355541299633689e-08,2.12314304423692e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ZNF710,-5.931401433637202,-16.250339936653795,8.695071669338928e-08,2.14425456330239e-05,logCPM_Welch_ttest,GSE159354,GSE171524
VWA8,-8.069816280914617,-15.433399245778457,9.03197964570092e-08,2.14425456330239e-05,logCPM_Welch_ttest,GSE159354,GSE171524
AC010894.3,-6.627350496870118,-45.843436594569006,9.326238037134534e-08,2.14425456330239e-05,logCPM_Welch_ttest,GSE159354,GSE171524
SEC63,-3.5406943993031907,-16.10977846968998,9.334351483815111e-08,2.14425456330239e-05,logCPM_Welch_ttest,GSE159354,GSE171524
AC009686.1,-6.71743113829816,-45.62102293831143,9.555328944366343e-08,2.14425456330239e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ANGPTL1,-7.34890256944309,-45.47968696990959,9.704418527342576e-08,2.14425456330239e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ANGPT2,-6.792444504695741,-15.539788680266366,1.0050125108092704e-07,2.173393012737324e-05,logCPM_Welch_ttest,GSE159354,GSE171524
AC073167.1,-6.303261822339419,-44.89489849556218,1.0351732339670609e-07,2.176508585888822e-05,logCPM_Welch_ttest,GSE159354,GSE171524
ANKUB1,-8.07200020252415,-44.77326164032752,1.0492809987067323e-07,2.176508585888822e-05,logCPM_Welch_ttest,GSE159354,GSE171524
SPIDR,-8.358575626582928,-17.49707409992767,1.1776556375741236e-07,2.2977004887903345e-05,logCPM_Welch_ttest,GSE159354,GSE171524
PPP3CC,-3.9736503542797452,-16.61258596916203,1.1815291564388476e-07,2.2977004887903345e-05,logCPM_Welch_ttest,GSE159354,GSE171524
