gene,log2fc,statistic,pvalue,fdr,method,group1,group2
SLC9C1,-8.046524987231573,-105.53302392922744,1.111334102519894e-15,2.056190356482308e-11,logCPM_Welch_ttest,GSE159354,GSE171524
AP003086.1,-9.071907777069102,-73.95718618846907,5.0292944738207666e-14,4.6526003177315913e-10,logCPM_Welch_ttest,GSE159354,GSE171524
NSMCE2,-4.5635222463281,-54.8653374882603,9.970148429936302e-14,6.148922875022716e-10,logCPM_Welch_ttest,GSE159354,GSE171524
C9orf147,-6.693158333292615,-45.27274462630526,6.979858274682318e-13,3.228533444954306e-09,logCPM_Welch_ttest,GSE159354,GSE171524
HCG17,-5.8782537513743565,-53.15594471182411,1.2016439583071287e-12,4.446563303319699e-09,logCPM_Welch_ttest,GSE159354,GSE171524
TSPO,7.326148270254604,41.052100819010136,1.8120147677958007e-12,5.019766385760588e-09,logCPM_Welch_ttest,GSE159354,GSE171524
AC010976.1,-5.835505300659177,-41.66203798478443,1.9148700294078164e-12,5.019766385760588e-09,logCPM_Welch_ttest,GSE159354,GSE171524
POLR2I,6.644327081126373,45.52644889692108,2.1704751424756625e-12,5.019766385760588e-09,logCPM_Welch_ttest,GSE159354,GSE171524
TMEM160,5.8442574369576255,39.67060902144126,3.22291951201423e-12,6.625606312365254e-09,logCPM_Welch_ttest,GSE159354,GSE171524
AC019117.2,-8.166657347082026,-41.30254840622547,4.144117047742128e-12,7.007753797848541e-09,logCPM_Welch_ttest,GSE159354,GSE171524
ZGPAT,-4.139852924406048,-39.01735652067065,4.1663221152488354e-12,7.007753797848541e-09,logCPM_Welch_ttest,GSE159354,GSE171524
LINC01482,-6.58636046090116,-41.77722050715127,5.470871723822238e-12,8.435172386179919e-09,logCPM_Welch_ttest,GSE159354,GSE171524
HSD17B10,5.869611237451631,36.32113753444867,7.652898184551494e-12,1.0891840170043981e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CDRT4,-5.994170516722594,-34.04601991170459,1.3694593259141697e-11,1.5683180534682514e-08,logCPM_Welch_ttest,GSE159354,GSE171524
CCDC146,-6.507306626905259,-35.97316041344386,1.3832696767300833e-11,1.5683180534682514e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AC087286.3,-4.31878274172276,-37.859582976194986,1.4084065364013e-11,1.5683180534682514e-08,logCPM_Welch_ttest,GSE159354,GSE171524
NOP10,7.510901076907339,44.434939032145124,1.482069863943218e-11,1.5683180534682514e-08,logCPM_Welch_ttest,GSE159354,GSE171524
KIAA0825,-6.738141364052163,-38.43988121628568,1.525766131360314e-11,1.5683180534682514e-08,logCPM_Welch_ttest,GSE159354,GSE171524
LINC01725,-5.991111186163844,-35.95592670680827,1.6900740385023978e-11,1.608448894612674e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AKNAD1,-4.450331992488562,-34.30929016104532,1.7386757049104682e-11,1.608448894612674e-08,logCPM_Welch_ttest,GSE159354,GSE171524
PCM1,-3.3730722153632886,-33.56465595522997,2.363155811882777e-11,2.0820528014978636e-08,logCPM_Welch_ttest,GSE159354,GSE171524
DPYD-AS1,-8.028412519005414,-37.38438866623768,2.5207264662684852e-11,2.119930958131796e-08,logCPM_Welch_ttest,GSE159354,GSE171524
FBXL13,-5.955664484093857,-32.695180990769536,3.133936383949461e-11,2.5210474337318666e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ZBTB20-AS5,-6.726113792290742,-33.31488126259344,3.6254126948561426e-11,2.7948910700095146e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SH3BGRL3,7.706679192943593,35.979478532184125,4.0094778133862715e-11,2.967334340130912e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SNHG22,-4.360039554021025,-30.483222665736708,4.659743752409231e-11,3.31594534257983e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SF3B5,7.317519172430743,30.022907415030907,5.983182194778375e-11,4.1000309988070186e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ARHGEF18,-6.5715521259812055,-37.24567896735559,6.463428346464653e-11,4.270941116653179e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AC068282.1,-6.6733740794351855,-29.07650131726271,7.341334217611625e-11,4.554880164399794e-08,logCPM_Welch_ttest,GSE159354,GSE171524
UTRN,-4.860543502017117,-37.53230400336362,7.385493726731911e-11,4.554880164399794e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ELOB,8.432306252935257,39.637693007344886,8.280168808123404e-11,4.9419252673515874e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SAP30L-AS1,-6.661929679711743,-36.53718555815057,9.438489041262042e-11,5.3439985670336083e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AP000787.1,-4.8378525105492205,-28.70035616577506,9.531507551189551e-11,5.3439985670336083e-08,logCPM_Welch_ttest,GSE159354,GSE171524
HIST1H4C,6.849769651064805,27.320741281962732,1.0331192203562079e-10,5.575472000113517e-08,logCPM_Welch_ttest,GSE159354,GSE171524
SHTN1,-2.805637748902906,-27.45900220810782,1.0547050048858129e-10,5.575472000113517e-08,logCPM_Welch_ttest,GSE159354,GSE171524
WWC3-AS1,-5.649196706128137,-32.969658091986446,1.1558683387145412e-10,5.940521111915678e-08,logCPM_Welch_ttest,GSE159354,GSE171524
KAT6A,-3.673734995761338,-27.076151584264117,1.2407295631034727e-10,6.204318480146068e-08,logCPM_Welch_ttest,GSE159354,GSE171524
HMGN1,2.3650445535622344,26.165771276694063,1.5408236210172288e-10,7.502189114752833e-08,logCPM_Welch_ttest,GSE159354,GSE171524
MAMDC2,-6.985774984775205,-27.218862675114135,1.6831348260432825e-10,7.98496424396226e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ATP11A-AS1,-4.96562523381937,-35.24613578522298,1.8090183178783473e-10,8.351138289830489e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AC079447.1,-4.9124487355195186,-25.669122584844356,1.8505927460979896e-10,8.351138289830489e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AC087521.2,-4.8628089920492945,-26.09654659020703,2.1263168220263309e-10,9.366931866935993e-08,logCPM_Welch_ttest,GSE159354,GSE171524
H2AFJ,6.051683739924026,29.30612003111626,2.289984054109209e-10,9.572211282488952e-08,logCPM_Welch_ttest,GSE159354,GSE171524
ATP11B,-3.5286237349668923,-25.90430059298119,2.3027050394106297e-10,9.572211282488952e-08,logCPM_Welch_ttest,GSE159354,GSE171524
RFX3-AS1,-6.093011342968428,-30.797997387791828,2.3281240282780392e-10,9.572211282488952e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AC078881.1,-4.735662428915599,-30.572932276241293,2.403031804579502e-10,9.665411836593465e-08,logCPM_Welch_ttest,GSE159354,GSE171524
AC021851.1,-4.138212756229493,-25.05128940157782,2.571043025438078e-10,1.012115703333092e-07,logCPM_Welch_ttest,GSE159354,GSE171524
RNF217-AS1,-4.863269470887047,-27.029063152855304,2.6451089175552074e-10,1.0195792748459677e-07,logCPM_Welch_ttest,GSE159354,GSE171524
C8orf37-AS1,-5.716557109168075,-32.91532834271066,2.9695594099738805e-10,1.1145074961906856e-07,logCPM_Welch_ttest,GSE159354,GSE171524
TRMT112,7.133258134294508,25.588382171875505,3.0118568159947186e-10,1.1145074961906856e-07,logCPM_Welch_ttest,GSE159354,GSE171524
MAF1,5.807281118025546,27.636904567139858,3.1575944198691724e-10,1.145525724635675e-07,logCPM_Welch_ttest,GSE159354,GSE171524
UXT,3.443256311322659,24.318353026234,3.347714779806002e-10,1.1911426703071279e-07,logCPM_Welch_ttest,GSE159354,GSE171524
SUCLG2-AS1,-5.368914000018582,-24.45440889840128,3.9061060158920193e-10,1.3635995001138517e-07,logCPM_Welch_ttest,GSE159354,GSE171524
GPATCH8,-3.5401752128294355,-28.391181292072968,4.0446768743611264e-10,1.3858261394338807e-07,logCPM_Welch_ttest,GSE159354,GSE171524
FLG-AS1,-4.542688460490024,-24.24185474553093,4.149778324755286e-10,1.395985428447678e-07,logCPM_Welch_ttest,GSE159354,GSE171524
ADIRF,8.190067912738797,24.27134746051827,4.818427189070459e-10,1.591973925931815e-07,logCPM_Welch_ttest,GSE159354,GSE171524
AL356599.1,-5.222764750465784,-23.2707786310194,5.042021124977242e-10,1.63662236586542e-07,logCPM_Welch_ttest,GSE159354,GSE171524
OMG,-5.179732869623644,-29.01474591478605,5.306291804657929e-10,1.664457388996417e-07,logCPM_Welch_ttest,GSE159354,GSE171524
AL590999.1,-2.715590800662974,-23.063129804008206,5.307695705912258e-10,1.664457388996417e-07,logCPM_Welch_ttest,GSE159354,GSE171524
EPN2-AS1,-4.321539896871523,-26.395149091737096,5.512525619528766e-10,1.6998791502086873e-07,logCPM_Welch_ttest,GSE159354,GSE171524
