gene,log2fc,statistic,pvalue,fdr,method,group1,group2
ARL15,-8.40058477287782,-132.100563534879,1.269064934478499e-11,1.6442005291103432e-07,logCPM_Welch_ttest,GSE159354,GSE171524
PARD3B,-9.833812103343265,-88.19290590927432,1.4316035453109504e-10,9.273927766524338e-07,logCPM_Welch_ttest,GSE159354,GSE171524
GRIP1,-8.400461669977991,-79.28478473391259,2.710672373638199e-10,9.358031049227646e-07,logCPM_Welch_ttest,GSE159354,GSE171524
TRAPPC9,-8.810070580005512,-78.44583157457531,2.889172908066578e-10,9.358031049227646e-07,logCPM_Welch_ttest,GSE159354,GSE171524
FANCC,-7.652114199444763,-71.2824239145,5.129365209914861e-10,1.3291211131931387e-06,logCPM_Welch_ttest,GSE159354,GSE171524
SPATA5,-7.419734957852918,-68.26612011310355,6.646692881436471e-10,1.4352425495315154e-06,logCPM_Welch_ttest,GSE159354,GSE171524
UBE4B,-7.2123271221308505,-63.602861648443074,1.0156736432860213e-09,1.8798668174876701e-06,logCPM_Welch_ttest,GSE159354,GSE171524
AUH,-7.406166428968703,-61.609348927743234,1.2292023287561901e-09,1.99069317142065e-06,logCPM_Welch_ttest,GSE159354,GSE171524
DIP2C,-8.063561556562918,-56.105438186305754,2.153292669207733e-09,2.82512010350077e-06,logCPM_Welch_ttest,GSE159354,GSE171524
SH3BGRL3,7.496474505942493,23.618703259268937,2.180549632217328e-09,2.82512010350077e-06,logCPM_Welch_ttest,GSE159354,GSE171524
COX6A1,8.638747750656362,24.747553029591533,2.4609031145761646e-09,2.8984964320407987e-06,logCPM_Welch_ttest,GSE159354,GSE171524
AF117829.1,-7.646487306678275,-50.02779600166999,4.27863977978585e-09,4.2509488734513415e-06,logCPM_Welch_ttest,GSE159354,GSE171524
SCFD2,-7.805043790521698,-49.74813574189789,4.424684822374918e-09,4.2509488734513415e-06,logCPM_Welch_ttest,GSE159354,GSE171524
LINC01473,-8.390173444573588,-49.438003137748126,4.593492144822382e-09,4.2509488734513415e-06,logCPM_Welch_ttest,GSE159354,GSE171524
SUPT3H,-8.296644768349292,-48.357187497233916,5.243437647753171e-09,4.528931877619339e-06,logCPM_Welch_ttest,GSE159354,GSE171524
RPL36AL,8.425623647950372,21.981222404608733,5.991437395643743e-09,4.851566431122521e-06,logCPM_Welch_ttest,GSE159354,GSE171524
PLEKHG1,-8.016597764273152,-46.753290665881636,6.416609351374568e-09,4.89021122096523e-06,logCPM_Welch_ttest,GSE159354,GSE171524
GPHN,-9.308067709549748,-46.036685742611596,7.038117065736009e-09,4.954787250823896e-06,logCPM_Welch_ttest,GSE159354,GSE171524
XKR6,-7.967204879145489,-45.614402031492574,7.437192222833316e-09,4.954787250823896e-06,logCPM_Welch_ttest,GSE159354,GSE171524
ZNF721,-7.2466766296831535,-45.401234980661854,7.648637312170262e-09,4.954787250823896e-06,logCPM_Welch_ttest,GSE159354,GSE171524
TYW1,-7.040840260470948,-42.941979043166086,1.0673526557773194e-08,6.423558591141531e-06,logCPM_Welch_ttest,GSE159354,GSE171524
TRAF3IP2-AS1,-6.811103294205615,-42.73266166021576,1.099016697699016e-08,6.423558591141531e-06,logCPM_Welch_ttest,GSE159354,GSE171524
SLC39A11,-8.150806057069902,-42.46986068687574,1.1403353473005187e-08,6.423558591141531e-06,logCPM_Welch_ttest,GSE159354,GSE171524
RBMS3-AS2,-7.502458900405483,-42.00482141742421,1.2179756057607188e-08,6.575038311764947e-06,logCPM_Welch_ttest,GSE159354,GSE171524
AC004594.1,-7.828710722767353,-41.65202640334835,1.2810052368466519e-08,6.638681539434089e-06,logCPM_Welch_ttest,GSE159354,GSE171524
ATG7,-8.40145121696064,-39.95013240373165,1.6440556128856173e-08,8.192455584825406e-06,logCPM_Welch_ttest,GSE159354,GSE171524
