gene,log2fc,statistic,pvalue,fdr,method,group1,group2
PRRC2C,7.631629977708681,318.668929458223,5.7750990129820235e-12,8.090336207286517e-08,logCPM_Welch_ttest,GSE173896,GSE227691
TRAPPC3,5.585186163196565,239.53628736482244,2.406391018658636e-11,9.991676181295728e-08,logCPM_Welch_ttest,GSE173896,GSE227691
HNRNPM,7.685115971501927,238.2527748324366,2.4719065889799377e-11,9.991676181295728e-08,logCPM_Welch_ttest,GSE173896,GSE227691
N4BP2L2,7.654376191678896,229.14054805338108,3.004038580321498e-11,9.991676181295728e-08,logCPM_Welch_ttest,GSE173896,GSE227691
EDF1,8.062369707609337,221.41219935715174,3.5661632455192116e-11,9.991676181295728e-08,logCPM_Welch_ttest,GSE173896,GSE227691
XRCC6,7.17414266874209,191.3562104168941,7.395439455216214e-11,1.2196585927070237e-07,logCPM_Welch_ttest,GSE173896,GSE227691
RBX1,6.853294178092391,187.84271449810478,8.113350145142672e-11,1.2196585927070237e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PRMT2,7.2177614506653756,184.55618588235794,8.861846589659452e-11,1.2196585927070237e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PDCD4,7.81685010071937,183.20970010323845,9.192273229548422e-11,1.2196585927070237e-07,logCPM_Welch_ttest,GSE173896,GSE227691
HADHA,6.71574197468487,182.17250063657488,9.456916663054776e-11,1.2196585927070237e-07,logCPM_Welch_ttest,GSE173896,GSE227691
ATP5F1D,7.553681130435469,181.7137640503899,9.576875237188422e-11,1.2196585927070237e-07,logCPM_Welch_ttest,GSE173896,GSE227691
RPTOR,5.16350950751126,178.4862705095255,1.0474510479212609e-10,1.2228078403779066e-07,logCPM_Welch_ttest,GSE173896,GSE227691
RTF2,7.098335995238934,174.43486270088928,1.174855648806563e-10,1.2228078403779066e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PSMB1,7.704268447531132,173.06684685563678,1.222022254642779e-10,1.2228078403779066e-07,logCPM_Welch_ttest,GSE173896,GSE227691
NME3,5.715733523771884,162.62601603361057,1.667930007711228e-10,1.4651148488450094e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PTP4A2,7.243861814718531,160.2328054123404,1.796244536031794e-10,1.4651148488450094e-07,logCPM_Welch_ttest,GSE173896,GSE227691
NKTR,6.758233164657561,158.75522343070023,1.8813913214825245e-10,1.4651148488450094e-07,logCPM_Welch_ttest,GSE173896,GSE227691
POM121C,4.692691756871187,157.47406292729133,1.959165276128285e-10,1.4651148488450094e-07,logCPM_Welch_ttest,GSE173896,GSE227691
C12orf45,4.688369502395196,156.99923901731577,1.9889660263594364e-10,1.4651148488450094e-07,logCPM_Welch_ttest,GSE173896,GSE227691
TTC39B,7.0067527876182085,155.42588402037566,2.0916765634163886e-10,1.4651148488450094e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PTPN2,6.247027755982182,153.48679895545024,2.227158988590825e-10,1.4857271557699462e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SSR2,7.610806763537336,150.86765531409344,2.4272736657138844e-10,1.5456216719539004e-07,logCPM_Welch_ttest,GSE173896,GSE227691
CSNK1A1,7.611172993211121,149.44408955379907,2.545082226959039e-10,1.5501763877160512e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SSU72,6.273974123436818,146.58949407010667,2.802677419623912e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
TBCA,7.6240975165233245,143.29759461189138,3.139661165943022e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SET,8.017064525832106,142.90315452269726,3.1832221797989317e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
CDC73,6.315019839798204,142.42221065514752,3.2373218398295904e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
KDM4C,7.1908709184596225,141.97916485593566,3.2881374987137133e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
DYM,6.958184640167171,141.86821201126764,3.3010128787265683e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PUM1,6.57298343765099,141.6259091692029,3.3293415391391383e-10,1.554691520726673e-07,logCPM_Welch_ttest,GSE173896,GSE227691
MKLN1,6.8904405957616595,134.68191815818224,4.280563127770838e-10,1.871344016699665e-07,logCPM_Welch_ttest,GSE173896,GSE227691
KRBOX4,3.674090077386863,134.09074655967922,4.375735490561537e-10,1.871344016699665e-07,logCPM_Welch_ttest,GSE173896,GSE227691
RALB,7.079478934586361,133.20899184182284,4.522451950615021e-10,1.871344016699665e-07,logCPM_Welch_ttest,GSE173896,GSE227691
CD58,6.388172565371366,132.64178729488077,4.619953409197951e-10,1.871344016699665e-07,logCPM_Welch_ttest,GSE173896,GSE227691
UBE2N,6.094883986026159,132.32585937645823,4.675354456741257e-10,1.871344016699665e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SNRPD1,6.315316004209152,130.63860412302844,4.985096785350146e-10,1.939895024054728e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PA2G4,7.438116271334169,128.3251467133434,5.450828115019569e-10,2.0311948330274793e-07,logCPM_Welch_ttest,GSE173896,GSE227691
MORC3,6.419413368920721,127.97484369941034,5.525820166064248e-10,2.0311948330274793e-07,logCPM_Welch_ttest,GSE173896,GSE227691
METTL5,5.584790833185615,127.38597627370785,5.654693303452901e-10,2.0311948330274793e-07,logCPM_Welch_ttest,GSE173896,GSE227691
KATNBL1,5.7190259432925314,126.08259752901164,5.952994195434763e-10,2.0848873920961401e-07,logCPM_Welch_ttest,GSE173896,GSE227691
GOPC,6.072771061816698,125.14631966926149,6.178974318538016e-10,2.1112500299609533e-07,logCPM_Welch_ttest,GSE173896,GSE227691
MRPS18C,6.48486618246629,123.69922966164245,6.548846884872764e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SCAF11,7.680295024641423,123.53974825275405,6.591214821476546e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PCMTD1,6.428277779652928,122.25750517841895,6.944083807771359e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
ZNF622,5.260096394502264,122.07622771794546,6.995780449138468e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
NDUFA2,6.381336337108301,121.04210516669754,7.29968259998554e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SARS,6.388163745331922,121.03277392245916,7.302496122970674e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
CYTH1,6.983120476723793,119.08635279142665,7.918917749051889e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
CUTA,7.1772795445108875,118.83176854333861,8.004083200995731e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PPIG,7.572005369698061,118.71958801624228,8.041959298165523e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
GLYR1,5.576539888012295,118.48101477360643,8.123227540611889e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
MINOS1,7.388592852175976,118.42335003029028,8.143018270050125e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
EPS15,6.49868578691136,116.91839582762483,8.680590875439011e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PACSIN2,7.242852217316823,116.68850196442223,8.766411720109275e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
R3HDM2,7.014911187253349,116.6845629611886,8.767891024135829e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SLIRP,6.807677469946313,116.13194937280082,8.978428392743186e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
PEPD,6.225401213354277,115.85225933990743,9.087296482524317e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
MDH1,6.146261999493013,115.76999252463291,9.119619478920181e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
NDUFV3,5.312564091295621,115.5728975382945,9.197621865547423e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
DDX24,7.866813989218631,114.71702386210787,9.545770443155622e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
NDUFB10,6.974638428139303,114.62946622499233,9.582271078719077e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
NDUFA3,6.585454851992009,114.25156356190229,9.741743637887903e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
ATP5PD,7.102775249388859,113.92724418203873,9.881149377920708e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
SCFD1,6.201747256316324,113.84970511103734,9.914832629181956e-10,2.1212163671291725e-07,logCPM_Welch_ttest,GSE173896,GSE227691
